,latitude,longitude,cluster
10209,18.9911,78.4035,1
10210,17.1249,80.138,2
10211,17.0725,80.2529,1
10212,17.9729,78.1221,2
10213,19.4833,79.654,0
10214,19.4815,79.6649,0
10215,18.2965,79.9326,0
10216,18.5079,80.0854,0
10217,18.3064,79.9343,0
10218,18.1471,80.1559,0
10219,18.2303,80.5142,0
10220,18.1038,79.9256,0
10221,18.2889,79.9273,0
10222,18.5653,79.2573,2
10223,18.4476,79.3492,2
10224,18.6503,79.8864,0
10225,18.6614,79.5558,0
10226,18.6297,79.2653,0
10227,17.6307,79.4223,2
10228,18.1043,79.4602,2
10229,18.5372,79.3315,0
10230,18.6098,79.3395,0
10231,18.1079,79.4619,0
10232,18.243,79.4378,2
10233,18.1769,80.1235,2
10234,18.1784,80.1123,2
10235,17.5917,80.8476,2
10236,17.1278,80.1975,0
10237,17.1206,80.0792,2
10238,17.1014,79.5448,0
10239,18.038,79.062,0
10240,17.9482,78.0793,2
10241,18.1994,79.4433,0
10242,18.2533,79.4393,0
10243,18.331,80.1383,0
10244,18.1334,80.0443,2
10245,18.1308,80.0593,2
10246,17.9406,78.0692,0
10247,17.7662,78.1381,0
10248,18.539,79.2225,0
10249,18.5365,79.2283,0
10250,18.5343,79.2144,0
10251,17.9014,79.9293,2
10252,19.161,79.2794,0
10253,18.3801,79.2575,2
10254,18.6881,79.356,0
10255,19.0263,78.3903,0
10256,18.9349,78.4464,0
10257,18.9775,78.4113,0
10258,18.5162,79.0911,0
10259,17.2988,80.0235,0
10260,17.3002,80.0141,0
10261,17.3919,80.746,0
10262,17.3653,81.1607,2
10263,18.9253,78.969,2
10264,18.9877,79.4467,0
10265,17.0721,78.2574,0
10266,17.9535,78.9722,0
10267,17.1575,79.54,0
10268,17.4388,80.8356,0
10269,18.4522,80.4486,2
10270,18.52,80.3801,2
10271,19.2498,79.1568,2
10272,18.4117,79.436,2
10273,17.1328,78.1599,2
10274,17.956,80.8005,2
10275,18.4452,80.455,2
10276,17.0017,79.9789,2
10277,18.066,80.7737,2
10278,18.4339,79.3814,2
10279,18.6744,77.7463,2
10280,18.4034,77.8008,2
10281,18.4609,79.3387,2
10282,18.4716,79.3273,2
10283,18.0526,80.7957,2
10284,18.4471,80.449,2
10285,18.445,80.4545,2
10286,18.4527,80.4543,0
10287,18.4263,79.3968,2
10288,18.3865,80.4671,0
10289,17.96,80.8693,2
10290,17.235,80.0849,2
10291,18.7278,79.6399,2
10292,18.4449,80.4762,2
10293,18.2722,80.5434,2
10294,18.3895,80.4676,2
10295,17.9619,80.8678,2
10296,16.919,79.4723,2
10297,18.3563,80.4451,2
10298,18.4755,79.3218,2
10299,18.3895,80.4788,2
10300,18.476,79.3129,0
10301,18.4534,80.4555,2
10302,18.034,80.7922,2
10303,18.517,80.3769,2
10304,18.4034,77.8029,2
10305,18.3903,77.823,2
10306,18.4305,79.3768,2
10307,18.5591,79.728,2
10308,18.8392,79.869,0
10309,18.7705,79.9486,2
10310,18.5174,80.3795,2
10311,18.4512,80.4571,2
10312,17.9484,80.7989,2
10313,18.4481,80.4614,0
10314,18.3933,80.4727,2
10315,18.514,80.3604,2
10316,18.7564,79.9721,2
10317,18.3842,80.4698,0
10318,18.1984,78.7376,2
10319,18.3906,80.4652,0
10320,18.2062,80.6503,0
10321,18.563,79.7232,2
10322,18.3944,79.5116,2
10323,18.4525,80.4481,0
10324,17.9664,80.8658,2
10325,17.5704,78.3915,2
10326,16.6953,78.4288,0
10327,16.7339,78.4877,0
10328,16.5296,77.9019,0
10329,17.9635,80.8663,0
10330,18.1681,80.6775,0
10331,18.4513,80.4516,0
10332,18.4352,79.3727,0
10333,18.4245,79.5727,0
10334,17.1992,80.7993,0
10335,18.6825,80.0974,2
10336,17.9618,80.8642,2
10337,17.1956,80.8308,2
10338,18.5606,79.7269,0
10339,16.9915,79.975,0
10340,16.3188,78.2103,0
10341,18.4472,80.4589,0
10342,18.2867,80.5093,2
10343,18.7612,79.9637,0
10344,18.7626,79.9672,0
10345,18.3196,80.4749,2
10346,18.7616,79.9885,0
10347,18.665,79.5559,0
10348,18.4327,79.3769,2
10349,18.1648,80.6617,2
10350,18.389,80.4674,2
10351,18.6962,77.9955,2
10352,18.9607,79.4346,0
10353,18.978,79.4205,0
10354,18.9685,79.4222,0
10355,18.9797,79.4313,0
10356,18.3922,80.4716,0
10357,18.2798,78.2591,0
10358,18.2554,78.2954,0
10359,18.6443,77.9311,0
10360,18.6853,79.7701,0
10361,16.8581,78.0856,2
10362,16.4173,78.074,2
10363,16.4188,78.0641,2
10364,16.4265,78.0755,2
10365,16.4343,78.0727,0
10366,16.8673,78.0872,2
10367,16.8658,78.097,2
10368,16.5921,77.8934,2
10369,16.5464,77.9461,2
10370,16.5307,77.9371,2
10371,16.4451,78.0037,2
10372,16.1498,77.7703,2
10373,17.2561,81.1311,2
10374,17.2585,81.1168,2
10375,18.6622,79.5513,2
10376,17.5111,80.5686,2
10377,18.1683,80.6788,0
10378,17.5662,80.8754,0
10379,17.5677,80.8658,0
10380,17.5781,80.3219,0
10381,17.2899,81.021,0
10382,18.6666,79.5541,0
10383,17.0696,79.3883,0
10384,18.2217,80.6273,2
10385,18.3733,80.4622,2
10386,15.896,78.0023,0
10387,16.4177,78.0695,0
10388,18.2736,78.2635,0
10389,17.2413,78.3993,0
10390,18.7835,77.9178,0
10391,18.483,77.7636,0
10392,18.1637,80.6677,2
10393,18.1608,80.6841,2
10394,18.648,77.9595,0
10395,17.2683,78.4157,0
10396,16.8121,79.1199,0
10397,18.593,77.8712,0
10398,18.5607,77.8954,0
10399,17.2018,79.3289,0
10400,17.2677,79.2021,0
10401,18.6709,78.4558,2
10402,17.2109,79.3304,0
10403,17.5362,78.2719,0
10404,17.5376,78.2626,0
10405,18.6769,77.8457,0
10406,18.6933,77.9893,0
10407,18.4552,77.9145,0
10408,18.8904,78.0904,0
10409,18.7929,78.1267,0
10410,18.6858,77.8471,0
10411,18.6401,77.9635,0
10412,18.6391,77.9589,0
10413,18.7494,77.8551,0
10414,18.5599,77.7386,0
10415,18.8274,77.9625,0
10416,18.5991,77.925,0
10417,18.5583,77.7514,0
10418,18.4592,78.6802,0
10419,17.9351,79.6297,0
10420,18.6793,78.4779,0
10421,18.4981,77.8966,0
10422,18.7093,77.9104,0
10423,18.7784,78.0718,0
10424,18.5608,77.7448,1
10425,18.6422,77.9588,0
10426,18.7651,80.003,0
10427,18.5778,77.9545,0
10428,18.5648,77.9095,0
10429,18.56,77.7525,0
10430,18.8961,78.0896,0
10431,18.4582,77.9329,0
10432,18.4108,80.5212,2
10433,18.5701,77.7543,2
10434,17.9527,80.7877,2
10435,17.4547,80.9296,2
10436,17.5563,80.6861,2
10437,18.4562,77.8975,2
10438,18.2864,79.1846,2
10439,17.9975,78.0457,2
10440,18.2163,78.3005,2
10441,17.3651,79.0163,2
10442,18.2543,78.2969,0
10443,18.2765,78.2664,0
10444,17.6866,78.2659,0
10445,18.0051,78.0569,2
10446,18.7427,78.4773,2
10447,18.5013,77.7671,0
10448,18.5657,77.9501,2
10449,18.611,77.9542,2
10450,18.414,78.2157,0
10451,18.6018,77.8939,0
10452,16.7547,78.2626,2
10453,16.6226,78.046,2
10454,18.4655,77.7676,2
10455,18.7368,77.902,2
10456,17.7681,79.1208,2
10457,17.9138,79.0686,0
10458,17.9125,79.0781,0
10459,18.4283,80.4583,0
10460,18.818,78.2011,2
10461,17.7491,80.3592,2
10462,17.7505,80.3483,0
10463,16.866,79.5537,2
10464,17.5875,80.7683,2
10465,18.6509,78.1595,0
10466,18.5995,77.8656,0
10467,18.6909,77.9214,0
10468,18.6483,78.1405,0
10469,18.8447,78.0978,0
10470,18.5953,78.4285,2
10471,18.5429,77.8923,0
10472,18.6053,77.7897,0
10473,17.5663,78.4267,0
10474,17.6867,78.263,0
10475,18.1857,78.1616,0
10476,18.095,78.0511,0
10477,17.7392,78.1377,0
10478,16.8131,78.5173,1
10479,16.7521,78.2519,0
10480,18.0932,78.0403,0
10481,17.9935,78.0524,0
10482,18.5823,77.8165,0
10483,18.6259,77.8427,0
10484,18.6137,77.7655,0
10485,18.6119,77.7544,1
10486,18.7065,77.7651,0
10487,18.5287,77.9328,0
10488,18.5114,77.9471,0
10489,18.5131,77.958,0
10490,18.5079,77.9543,0
10491,18.5922,77.8991,0
10492,18.5567,77.8605,0
10493,18.6275,77.9767,0
10494,18.5888,77.8773,0
10495,18.4744,77.8023,0
10496,18.6451,78.1497,0
10497,18.7639,78.0675,0
10498,18.5164,78.0087,0
10499,18.4594,77.8955,0
10500,18.7746,78.0106,0
10501,18.5618,77.8933,0
10502,18.5963,77.9041,0
10503,18.3746,77.8141,0
10504,17.4616,79.3862,0
10505,17.5986,77.5625,0
10506,17.3835,78.8604,0
10507,17.5949,77.556,0
10508,18.5524,77.8009,0
10509,18.8576,78.0792,0
10510,18.8594,78.0683,0
10511,18.7853,77.8935,0
10512,18.6093,77.8393,0
10513,18.6118,77.7631,0
10514,18.6543,78.1756,0
10515,16.4168,77.3049,1
10516,17.8188,78.643,0
10517,17.8098,78.6498,0
10518,18.5246,77.9267,0
10519,18.6657,77.929,0
10520,18.5153,77.9176,0
10521,18.5182,77.9348,0
10522,18.6331,78.1312,0
10523,18.5807,77.9685,0
10524,18.5006,77.903,0
10525,18.529,77.7458,0
10526,18.5216,77.9096,0
10527,18.592,77.824,0
10528,18.7513,77.8874,0
10529,18.7631,77.8851,0
10530,17.2748,79.2069,0
10531,18.8242,78.2135,0
10532,18.5993,78.0005,0
10533,18.5306,77.9119,0
10534,18.8138,78.1052,0
10535,18.6839,77.855,0
10536,18.6316,78.107,0
10537,18.6335,78.1235,0
10538,18.0562,78.1401,0
10539,18.3048,79.3802,0
10540,18.5212,77.7127,0
10541,18.6687,78.1576,0
10542,18.527,77.7427,0
10543,18.0317,78.1654,0
10544,18.7471,77.916,0
10545,18.6061,77.9559,0
10546,18.4554,77.9166,1
10547,18.6985,77.883,1
10548,18.7394,78.0473,0
10549,18.8511,78.0576,0
10550,18.3953,77.894,0
10551,18.5941,78.0108,0
10552,18.753,78.0776,0
10553,18.4541,77.9063,1
10554,18.2395,77.9607,0
10555,18.0986,78.0674,0
10556,18.0693,78.1354,0
10557,17.6939,78.3267,0
10558,18.2763,80.5316,2
10559,18.2232,80.629,2
10560,18.2151,80.6246,2
10561,18.4528,80.4533,2
10562,18.4705,80.3995,2
10563,17.8768,79.3823,2
10564,18.562,77.7688,0
10565,18.8588,78.2205,0
10566,18.7652,78.1447,0
10567,18.3658,77.8138,0
10568,18.4577,77.7531,0
10569,18.4562,77.7434,0
10570,18.4914,77.731,0
10571,18.5425,77.7621,0
10572,18.8375,78.2627,0
10573,18.8389,78.2722,0
10574,18.8513,78.2314,0
10575,18.8844,78.4577,0
10576,17.5272,79.0136,2
10577,16.0596,78.1695,2
10578,17.784,80.6566,2
10579,18.5876,77.76,2
10580,18.5435,77.9928,2
10581,18.5139,77.9067,2
10582,18.7079,77.8073,2
10583,18.4323,79.5699,0
10584,18.0747,78.2379,2
10585,18.0717,78.2315,2
10586,18.2762,79.936,2
10587,18.6464,78.3177,0
10588,18.6948,78.0803,0
10589,18.8319,78.1696,0
10590,18.0515,78.1512,0
10591,16.4529,77.2831,0
10592,18.0814,78.1208,0
10593,17.7395,78.0648,0
10594,17.9528,78.1379,0
10595,17.5002,78.6131,0
10596,18.7653,78.3978,0
10597,18.8111,78.4193,0
10598,18.767,78.4114,0
10599,18.6691,79.5541,2
10600,18.6704,79.551,2
10601,18.8301,78.1572,0
10602,18.864,77.9997,0
10603,18.7585,77.907,0
10604,18.8125,77.966,0
10605,18.8112,77.9566,0
10606,18.4652,77.8458,0
10607,17.9523,78.126,0
10608,17.4057,78.7667,0
10609,18.252,77.9079,0
10610,18.353,78.6993,0
10611,16.7955,79.9086,0
10612,18.2637,79.3951,0
10613,16.79,79.9045,0
10614,18.5228,79.3379,0
10615,18.1604,79.4473,0
10616,17.3635,79.4378,0
10617,15.9957,78.1991,1
10618,16.0459,78.2536,1
10619,18.0371,80.5699,0
10620,18.8352,78.4455,0
10621,17.7104,79.227,0
10622,18.8368,78.4558,0
10623,18.6623,79.552,1
10624,18.6308,79.7095,0
10625,18.6252,79.6714,0
10626,18.4571,79.4118,0
10627,18.1846,79.4356,0
10628,18.2174,79.4696,0
10629,18.9267,78.5594,0
10630,18.712,77.8063,0
10631,18.893,78.7582,0
10632,18.9191,78.557,0
10633,17.4848,78.2857,0
10634,16.7375,78.3521,0
10635,16.8146,78.5094,1
10636,16.8361,78.1209,0
10637,16.8343,78.1098,0
10638,18.2875,77.8947,0
10639,16.0036,78.2027,2
10640,18.0446,78.2146,0
10641,18.5617,79.5038,0
10642,18.9809,78.7079,0
10643,18.6037,77.7584,0
10644,18.3699,77.8515,0
10645,18.598,77.7618,0
10646,18.9828,78.696,0
10647,17.9603,78.1176,0
10648,17.9602,78.1126,0
10649,17.7902,80.6607,0
10650,17.5586,80.8849,0
10651,17.7883,80.6492,0
10652,18.376,80.5434,0
10653,18.8576,78.4162,0
10654,18.2626,80.4138,0
10655,18.572,77.814,0
10656,18.394,78.8419,0
10657,18.023,80.7062,0
10658,18.0213,80.7167,0
10659,18.6751,78.3727,0
10660,18.6068,79.1451,0
10661,18.4294,80.0641,0
10662,18.0583,78.2419,0
10663,17.3457,79.0661,2
10664,15.9949,78.1941,0
10665,18.1127,80.673,2
10666,18.1188,80.6543,2
10667,18.9091,78.4307,0
10668,18.7571,78.4194,0
10669,18.7626,78.4258,0
10670,18.3574,79.3685,0
10671,16.0317,78.1784,0
10672,17.9856,78.1465,0
10673,18.0621,78.1085,0
10674,16.041,78.177,0
10675,18.305,79.2607,0
10676,18.3418,79.6337,0
10677,17.4655,80.8643,2
10678,17.4619,80.8577,2
10679,17.2759,81.123,2
10680,16.3949,77.3577,0
10681,18.6333,77.8299,0
10682,18.6319,77.8203,0
10683,18.8678,77.9787,2
10684,18.8692,77.9883,2
10685,18.6868,78.0016,0
10686,18.6527,78.8405,2
10687,18.5049,77.9557,0
10688,18.6064,77.9565,2
10689,18.3869,80.4669,2
10690,16.4098,77.4063,2
10691,16.4283,77.2969,2
10692,16.4269,77.3062,2
10693,18.3882,79.5011,2
10694,18.1511,80.6075,2
10695,18.4006,79.6069,2
10696,18.0234,78.2446,2
10697,16.1957,78.731,2
10698,16.6705,77.598,2
10699,17.197,80.8315,2
10700,17.1889,80.8236,2
10701,18.1259,80.6841,2
10702,18.0614,80.6809,2
10703,18.2876,80.4643,2
10704,17.2707,81.0138,2
10705,18.4135,80.5046,2
10706,17.5667,80.7008,2
10707,16.7377,78.3593,0
10708,18.0181,78.135,2
10709,17.9321,78.2546,2
10710,17.1264,80.6702,2
10711,18.3963,79.2451,2
10712,18.4537,78.6782,2
10713,18.6167,79.8129,2
10714,18.5648,79.4327,2
10715,18.5685,79.4727,0
10716,18.6548,79.6174,0
10717,18.6495,79.614,2
10718,18.1833,79.954,2
10719,16.7428,78.3598,2
10720,17.8956,78.1238,0
10721,17.4916,78.2908,2
10722,17.317,78.5186,2
10723,17.3186,78.5086,2
10724,16.1085,78.0413,2
10725,18.3188,79.8872,2
10726,18.7645,79.1721,2
10727,18.6571,79.6919,2
10728,16.1946,78.7003,2
10729,18.8763,78.0583,2
10730,18.8778,78.0478,2
10731,18.2016,80.1792,2
10732,18.8318,78.8377,2
10733,18.8611,78.182,2
10734,18.5491,79.0472,2
10735,18.7695,78.1142,0
10736,18.6824,77.8856,0
10737,18.5786,79.771,2
10738,18.8088,79.145,2
10739,18.2561,79.9631,2
10740,18.5596,79.3353,2
10741,18.3241,79.9367,2
10742,18.0811,80.7732,0
10743,18.0825,80.7825,0
10744,18.1709,80.561,2
10745,18.2013,80.1382,2
10746,17.9541,78.1512,0
10747,17.8166,78.076,0
10748,18.5128,77.7455,2
10749,18.5146,77.7567,0
10750,18.5877,78.8934,0
10751,17.4702,80.8739,0
10752,17.4688,80.8645,0
10753,18.1475,80.0217,2
10754,18.3133,79.8954,0
10755,18.3789,79.7778,0
10756,18.1697,79.6096,0
10757,16.1057,78.6676,2
10758,16.1037,78.6509,2
10759,16.107,78.6642,2
10760,17.1388,80.0051,2
10761,18.2951,77.884,2
10762,17.5404,78.4089,2
10763,16.9066,78.2668,0
10764,16.9017,78.2727,0
10765,17.3399,81.0986,2
10766,17.3497,80.6441,2
10767,18.2934,79.7,2
10768,17.427,78.5991,0
10769,17.8786,78.0837,0
10770,17.5523,78.5873,0
10771,18.5832,78.8575,2
10772,16.9558,77.5884,2
10773,18.6406,79.5485,2
10774,17.6987,78.1634,1
10775,17.9331,77.7149,0
10776,16.2537,78.8974,0
10777,18.2882,79.9397,0
10778,17.5404,78.4104,2
10779,17.5298,78.4161,2
10780,19.426,79.2764,0
10781,18.7435,78.7481,0
10782,17.4006,81.0661,2
10783,17.1565,80.815,0
10784,17.9516,78.1826,1
10785,17.6536,77.5482,1
10786,16.1687,78.5854,0
10787,16.1701,78.595,0
10788,17.6551,77.5581,0
10789,17.8344,77.5868,0
10790,18.1691,79.9574,0
10791,18.4663,80.0507,0
10792,18.3002,79.912,0
10793,17.973,78.0958,0
10794,17.9708,78.1093,0
10795,18.2074,77.7853,0
10796,18.2785,79.9399,0
10797,19.057,79.7272,2
10798,18.2769,79.9294,0
10799,18.3486,79.8564,0
10800,17.1282,80.6711,2
10801,17.2147,80.7062,2
10802,17.2121,80.6983,2
10803,17.275,81.1279,2
10804,17.6715,77.9238,0
10805,17.6701,77.9333,0
10806,16.9994,78.6803,0
10807,16.738,78.3552,0
10808,17.9055,79.0319,0
10809,18.295,79.9354,2
10810,18.1022,79.4329,2
10811,18.5174,79.5569,0
10812,15.9036,77.8693,2
10813,16.1894,78.5782,0
10814,17.2172,78.6462,0
10815,17.2212,78.6401,0
10816,16.1911,78.5907,0
10817,18.3375,79.8718,0
10818,18.2906,79.935,0
10819,18.2571,79.9564,0
10820,18.8647,79.4105,0
10821,18.5644,78.9038,2
10822,17.3722,81.2687,2
10823,18.3698,77.9198,0
10824,17.9067,79.0336,0
10825,18.0449,77.9664,1
10826,17.9053,79.0237,0
10827,18.2923,79.9343,0
10828,17.7204,79.2722,0
10829,19.5512,79.6647,2
10830,16.1006,78.7348,0
10831,16.1023,78.7456,0
10832,16.0966,78.7421,0
10833,16.0982,78.7527,0
10834,17.4709,80.8705,0
10835,17.4695,80.8611,0
10836,16.9616,79.1599,0
10837,16.9601,79.1499,0
10838,18.079,78.4425,0
10839,17.8987,79.0286,0
10840,17.7204,78.1616,0
10841,18.0849,78.381,0
10842,17.9956,78.0741,0
10843,16.4718,77.7867,0
10844,17.2596,80.3708,2
10845,17.0922,80.0242,2
10846,18.6512,78.5711,0
10847,17.8803,80.8604,2
10848,17.1223,79.9253,2
10849,17.1238,79.9154,2
10850,16.2324,78.7225,0
10851,16.2187,78.7074,0
10852,18.3833,80.5394,0
10853,18.3748,80.5228,0
10854,18.3263,79.8591,0
10855,17.3922,81.1682,2
10856,18.7509,79.3539,2
10857,16.7228,78.6548,0
10858,17.3846,77.5855,1
10859,18.0828,78.3676,0
10860,18.0842,78.3783,0
10861,18.08,78.3736,0
10862,18.738,79.3549,0
10863,19.1063,78.1727,0
10864,16.7909,79.2719,0
10865,18.5549,78.2039,0
10866,18.5658,78.1534,0
10867,17.3275,77.8874,1
10868,17.3184,77.8889,1
10869,18.0127,78.0273,1
10870,17.2841,78.9065,1
10871,17.7406,78.3737,1
10872,16.0755,78.7008,0
10873,17.2257,80.5778,0
10874,17.2244,80.5681,0
10875,18.1803,80.1682,0
10876,18.7154,78.4838,0
10877,16.1876,78.563,0
10878,18.4886,77.9233,0
10879,17.9601,79.9584,0
10880,18.1418,78.3233,0
10881,18.1396,78.3103,0
10882,16.3878,77.7402,2
10883,17.1384,79.9508,2
10884,17.5744,80.8642,2
10885,18.0661,78.4151,0
10886,17.6579,78.1237,0
10887,16.4114,77.468,0
10888,17.1402,80.8253,0
10889,17.4033,80.8778,2
10890,17.3997,80.8692,2
10891,16.0827,78.5044,2
10892,16.1847,78.7422,2
10893,17.4725,80.9233,2
10894,17.4711,80.9327,2
10895,16.1692,78.7664,2
10896,16.1705,78.7571,2
10897,17.1456,79.9329,2
10898,17.9011,79.0366,2
10899,18.1367,78.3005,0
10900,17.8996,79.0267,2
10901,16.9383,78.8986,2
10902,17.6735,78.1795,0
10903,18.2917,78.1537,0
10904,18.3013,78.1553,0
10905,17.9456,77.8246,0
10906,17.2301,77.8619,0
10907,16.4579,77.8844,0
10908,17.1763,78.3232,0
10909,16.8401,79.1751,2
10910,17.4645,77.9139,0
10911,17.4766,77.9114,1
10912,18.5099,79.5563,2
10913,17.594,80.8572,2
10914,17.5957,80.8466,2
10915,17.0385,79.221,2
10916,17.593,80.573,2
10917,17.5944,80.5635,2
10918,16.0746,77.6708,0
10919,17.5318,80.8041,2
10920,17.2437,81.1574,2
10921,17.5737,78.1059,0
10922,17.574,78.0998,0
10923,18.4562,78.924,0
10924,18.5171,78.0148,0
10925,17.7822,80.2788,0
10926,18.444,79.9422,0
10927,18.2395,77.9413,0
10928,16.4497,77.8769,1
10929,16.4648,77.9146,0
10930,16.4633,77.9048,1
10931,16.4589,77.8754,1
10932,16.4831,77.9116,0
10933,16.174,78.7494,0
10934,16.4845,77.9214,0
10935,16.468,77.8739,1
10936,16.4695,77.8837,1
10937,16.1552,78.5603,0
10938,16.1961,78.6502,0
10939,16.1975,78.6596,0
10940,17.4983,77.9161,1
10941,17.4969,77.9064,1
10942,16.44,77.9988,0
10943,16.442,77.8882,1
10944,17.4453,77.6243,1
10945,16.6222,78.0462,1
10946,17.6433,77.5429,1
10947,17.3514,80.5632,0
10948,17.3501,80.5535,0
10949,19.337,78.6437,0
10950,17.3677,80.8091,2
10951,17.3702,80.7875,2
10952,16.2563,78.7299,0
10953,16.0453,78.7641,0
10954,17.4027,80.6215,2
10955,17.4706,80.7053,2
10956,18.1774,79.969,2
10957,16.4064,78.6954,0
10958,16.4048,78.7057,0
10959,16.3925,78.6615,0
10960,17.8775,78.0792,2
10961,16.7907,78.9398,2
10962,17.2102,79.3247,2
10963,17.68,80.7403,0
10964,18.6322,78.0163,0
10965,18.6297,78.7262,0
10966,18.6289,78.7314,2
10967,18.5159,78.318,2
10968,18.7788,79.4651,0
10969,18.7774,79.4746,2
10970,18.2569,78.0788,0
10971,18.2619,78.0857,0
10972,17.3923,77.6717,1
10973,16.173,78.559,0
10974,16.179,78.5524,0
10975,16.1713,78.5463,0
10976,18.9877,78.7267,0
10977,18.3445,77.9544,0
10978,17.1938,80.7932,0
10979,17.1924,80.8036,2
10980,17.3078,77.8951,1
10981,17.2975,77.8872,1
10982,16.4162,77.834,1
10983,17.3065,77.8858,1
10984,17.1941,80.7937,0
10985,16.9291,79.3714,0
10986,17.4197,80.881,0
10987,19.2976,78.6782,0
10988,17.6922,80.4042,1
10989,17.7012,80.4028,0
10990,18.2512,78.2953,1
10991,16.1275,78.5371,0
10992,16.1258,78.5263,0
10993,17.7196,79.0368,0
10994,18.0221,78.7867,1
10995,16.805,78.9002,1
10996,17.8143,80.111,1
10997,19.044,78.2947,1
10998,17.1148,79.9875,0
10999,19.0424,78.2843,1
11000,18.5238,78.3259,1
11001,17.927,80.2492,0
11002,18.6075,78.5817,1
11003,19.2808,78.6914,0
11004,18.7859,77.9261,0
11005,17.5882,77.818,0
11006,17.5899,77.8072,0
11007,18.2199,78.3035,0
11008,17.545,77.9664,0
11009,16.1532,77.7603,0
11010,16.4181,77.8355,0
11011,17.5354,77.9647,0
11012,17.3698,77.5402,0
11013,17.5905,77.8908,0
11014,17.5827,77.8783,0
11015,17.5809,77.8891,0
11016,17.5791,77.8999,0
11017,17.578,77.8827,0
11018,16.2,78.7686,0
11019,17.6696,80.127,0
11020,17.6761,80.1203,0
11021,18.5627,80.512,2
11022,19.374,79.2946,0
11023,17.3794,80.8033,2
11024,17.0773,79.2308,0
11025,16.1094,77.882,1
11026,16.1902,78.6804,2
11027,16.1892,78.6765,2
11028,16.3811,77.736,2
11029,17.7181,77.5548,2
11030,17.5519,78.2725,0
11031,17.4517,78.6403,0
11032,17.5155,80.7492,0
11033,17.5173,80.7421,0
11034,17.519,80.7569,0
11035,17.6123,80.5916,0
11036,16.1393,78.7012,2
11037,16.1313,78.7134,0
11038,19.8464,78.3342,1
11039,18.7607,79.9802,2
11040,18.7636,79.9754,2
11041,16.1109,77.8545,0
11042,17.4563,80.9403,0
11043,17.4549,80.9303,0
11044,17.5195,80.8031,0
11045,17.5206,80.7424,0
11046,17.0711,77.5521,1
11047,17.5831,77.8889,1
11048,17.5389,77.9655,1
11049,16.551,77.8976,1
11050,16.5371,77.93,1
11051,16.5235,77.9021,1
11052,16.1512,77.7555,1
11053,17.0726,77.5621,1
11054,17.2886,77.897,1
11055,17.29,77.9068,1
11056,16.1839,78.7118,1
11057,16.4191,78.0647,1
11058,16.1928,78.7104,1
11059,16.2018,78.7091,1
11060,16.2004,78.6997,1
11061,18.113,77.9812,1
11062,17.3398,77.6206,1
11063,18.2277,77.8875,1
11064,18.9916,78.5666,0
11065,19.2629,78.5901,0
11066,19.0005,78.5651,0
11067,16.1778,78.6995,1
11068,16.175,78.7159,0
11069,16.1811,78.693,0
11070,16.1783,78.7098,0
11071,16.1697,78.6907,0
11072,16.1669,78.7076,0
11073,16.2037,78.687,0
11074,16.2065,78.6704,0
11075,16.218,78.6726,0
11076,16.0833,78.7557,0
11077,17.7399,80.3111,1
11078,16.157,78.6793,0
11079,16.1631,78.7168,1
11080,17.7879,80.3136,1
11081,18.0395,80.0831,1
11082,18.5488,80.5866,0
11083,19.2465,78.6874,0
11084,19.0182,78.6132,0
11085,18.5504,78.2011,1
11086,19.2446,78.6755,0
11087,16.2264,78.6901,2
11088,19.2921,78.7392,0
11089,19.2573,78.5419,0
11090,19.1187,78.6065,0
11091,19.158,78.5328,0
11092,19.1595,78.523,0
11093,18.6925,78.6714,0
11094,18.6963,78.5345,0
11095,18.6948,78.5443,0
11096,19.2243,78.7015,0
11097,19.2137,78.5886,0
11098,19.2076,78.5674,0
11099,18.9791,79.4364,0
11100,18.9807,79.4258,0
11101,18.968,79.4453,0
11102,18.5741,78.0655,0
11103,18.5671,78.1722,0
11104,18.0666,80.1942,0
11105,18.0686,80.1825,0
11106,18.067,80.1883,0
11107,18.0766,80.1959,0
11108,17.447,80.7693,0
11109,17.1021,80.7497,0
11110,17.5685,80.8515,0
11111,16.7961,78.8871,1
11112,16.2234,78.6996,0
11113,16.8005,78.8938,1
11114,16.8099,78.8954,1
11115,16.225,78.6894,0
11116,16.2328,78.7011,0
11117,16.2344,78.6908,0
11118,16.8082,78.9058,1
11119,16.0481,78.7014,0
11120,16.1188,78.6561,0
11121,16.2438,78.6924,0
11122,16.2422,78.7027,0
11123,19.1198,78.6076,0
11124,19.1477,78.5236,0
11125,18.6879,78.5424,0
11126,18.6448,78.5239,0
11127,19.2968,78.7515,0
11128,19.2942,78.7275,0
11129,18.4843,77.9866,2
11130,16.0561,78.7144,0
11131,16.0541,78.7794,0
11132,16.065,78.7069,0
11133,16.0691,78.7292,0
11134,16.0691,78.7113,0
11135,16.0674,78.7782,0
11136,19.2017,78.5941,0
11137,17.9247,80.2374,0
11138,19.0984,78.5464,0
11139,19.1019,78.5659,0
11140,18.8832,79.0358,0
11141,18.0931,80.209,0
11142,19.1068,78.5782,0
11143,19.1032,78.559,0
11144,19.2007,78.5993,0
11145,17.9263,80.2464,0
11146,17.9236,80.2311,0
11147,18.4162,78.563,0
11148,17.7857,80.3012,0
11149,17.9164,79.9873,0
11150,17.7696,80.4749,1
11151,17.7669,80.4667,1
11152,16.1252,78.716,2
