,latitude,longitude,cluster,year,District
11428,19.356,78.6723,1,2019,Adilabad
11429,19.5998,78.3256,1,2019,Adilabad
11430,19.5895,78.3177,1,2019,Adilabad
11431,19.0963,78.666,1,2019,Nirmal
11432,18.7754,78.6689,1,2019,Jagtial
11433,19.2789,78.845,0,2019,Adilabad
11434,19.225,78.9168,0,2019,Nirmal
11435,19.2102,78.8136,0,2019,Nirmal
11436,19.2552,78.7433,1,2019,Nirmal
11437,18.9169,78.8894,0,2019,Jagtial
11438,18.9882,78.8042,1,2019,Jagtial
11439,18.9971,78.8028,0,2019,Jagtial
11440,18.9958,78.7934,1,2019,Jagtial
11441,18.4644,78.063,1,2019,Kamareddy
11442,19.2776,78.8356,0,2019,Adilabad
11443,18.4551,78.8528,0,2019,Rajanna Sircilla
11444,18.4134,77.6512,1,2019,Kamareddy
11445,18.397,80.6663,2,2019,Mulugu
11446,18.0024,77.6417,2,2019,Sangareddy
11447,17.4669,80.8862,1,2019,Bhadradri Kothagudem
11448,17.4683,80.896,1,2019,Bhadradri Kothagudem
11449,17.7465,80.194,0,2019,Mahabubabad
11450,18.4857,80.5515,0,2019,Mulugu
11451,17.832,80.4399,0,2019,Bhadradri Kothagudem
11452,17.9178,80.7643,0,2019,Bhadradri Kothagudem
11453,18.4218,80.6801,0,2019,Mulugu
11454,18.4827,80.5316,1,2019,Mulugu
11455,18.4843,80.5416,1,2019,Mulugu
11456,17.8935,80.785,0,2019,Bhadradri Kothagudem
11457,18.142,80.4245,0,2019,Mulugu
11458,18.1348,80.421,0,2019,Mulugu
11459,17.846,80.3446,0,2019,Bhadradri Kothagudem
11460,17.8043,80.3207,0,2019,Bhadradri Kothagudem
11461,17.8259,80.3378,1,2019,Bhadradri Kothagudem
11462,19.2768,79.8781,0,2019,Komram Bheem
11463,17.8627,80.2832,0,2019,Bhadradri Kothagudem
11464,17.8444,80.3346,0,2019,Bhadradri Kothagudem
11465,18.0577,80.2271,1,2019,Mulugu
11466,18.1512,80.4229,0,2019,Mulugu
11467,18.0562,80.2169,0,2019,Mulugu
11468,17.92,80.2838,0,2019,Bhadradri Kothagudem
11469,18.1558,80.3298,0,2019,Mulugu
11470,17.8379,80.2461,0,2019,Mahabubabad
11471,18.2606,80.4078,1,2019,Mulugu
11472,19.1334,78.5973,0,2019,Nirmal
11473,18.1214,80.1686,0,2019,Mulugu
11474,18.0593,80.2373,0,2019,Mulugu
11475,19.7855,78.4513,1,2019,Adilabad
11476,19.6237,78.3024,0,2019,Adilabad
11477,18.1669,80.5755,0,2019,Mulugu
11478,18.1662,80.5684,0,2019,Mulugu
11479,16.162,78.765,0,2019,Nagarkurnool
11480,17.8777,79.0124,0,2019,Siddipet
11481,16.1637,78.7548,0,2019,Nagarkurnool
11482,18.3008,78.7951,0,2019,Rajanna Sircilla
11483,17.3569,81.1671,0,2019,Bhadradri Kothagudem
11484,19.072,78.5901,2,2019,Nirmal
11485,19.0662,78.5959,2,2019,Nirmal
11486,17.8582,80.2042,0,2019,Mahabubabad
11487,19.0636,78.572,0,2019,Nirmal
11488,16.0906,78.7059,0,2019,Nagarkurnool
11489,18.556,80.5271,2,2019,Mulugu
11490,18.5473,80.5222,2,2019,Mulugu
11491,17.8711,80.2762,0,2019,Mahabubabad
11492,18.2334,78.0809,0,2019,Kamareddy
11493,17.5726,80.827,0,2019,Bhadradri Kothagudem
11494,17.3267,80.8765,0,2019,Bhadradri Kothagudem
11495,17.3243,80.8623,0,2019,Khammam
11496,18.0169,80.2515,0,2019,Mahabubabad
11497,17.8986,80.3019,0,2019,Bhadradri Kothagudem
11498,17.8961,80.2872,0,2019,Bhadradri Kothagudem
11499,17.8519,80.2322,0,2019,Mahabubabad
11500,17.841,80.1691,0,2019,Mahabubabad
11501,17.8351,80.2028,0,2019,Mahabubabad
11502,17.8379,80.2186,0,2019,Mahabubabad
11503,19.1128,78.5529,0,2019,Nirmal
11504,17.9246,80.25,0,2019,Mahabubabad
11505,18.1229,80.1926,0,2019,Mulugu
11506,16.0728,78.5356,2,2019,Nagarkurnool
11507,16.0907,78.5327,2,2019,Nagarkurnool
11508,16.229,78.6674,2,2019,Nagarkurnool
11509,18.7368,78.8438,2,2019,Jagtial
11510,17.8302,80.232,2,2019,Mahabubabad
11511,17.8881,80.2737,2,2019,Mahabubabad
11512,17.7531,80.2431,2,2019,Mahabubabad
11513,17.6584,77.5741,2,2019,Sangareddy
11514,18.0456,80.4188,0,2019,Mulugu
11515,18.0134,80.446,0,2019,Bhadradri Kothagudem
11516,18.1076,80.3713,0,2019,Mulugu
11517,18.4309,80.5536,0,2019,Mulugu
11518,18.263,80.7517,0,2019,Mulugu
11519,18.5072,80.4764,0,2019,Mulugu
11520,18.3031,80.7289,0,2019,Mulugu
11521,18.3342,80.7051,0,2019,Mulugu
11522,18.3517,80.6503,0,2019,Mulugu
11523,18.3531,80.6409,0,2019,Mulugu
11524,18.3618,80.6481,0,2019,Mulugu
11525,17.9191,80.7678,0,2019,Bhadradri Kothagudem
11526,18.0519,80.6214,0,2019,Bhadradri Kothagudem
11527,18.5701,80.55,0,2019,Mulugu
11528,18.5716,80.5406,0,2019,Mulugu
11529,18.5612,80.5486,0,2019,Mulugu
11530,18.1529,80.318,0,2019,Mulugu
11531,18.1534,80.3755,0,2019,Mulugu
11532,18.8914,78.9017,0,2019,Jagtial
11533,18.0674,80.212,0,2019,Mulugu
11534,18.5445,78.079,0,2019,Nizamabad
11535,18.2112,80.356,0,2019,Mulugu
11536,18.1624,80.377,0,2019,Mulugu
11537,18.8928,78.8919,0,2019,Jagtial
11538,18.0872,80.2629,0,2019,Mulugu
11539,18.1326,80.2032,0,2019,Mulugu
11540,18.0648,80.1005,0,2019,Mahabubabad
11541,18.1668,80.2246,0,2019,Mulugu
11542,17.7435,80.2786,0,2019,Bhadradri Kothagudem
11543,17.7421,80.288,0,2019,Bhadradri Kothagudem
11544,17.0601,80.1651,0,2019,Khammam
11545,17.7155,80.1598,0,2019,Mahabubabad
11546,17.7134,80.2357,0,2019,Mahabubabad
11547,17.7245,80.1612,0,2019,Mahabubabad
11548,17.5397,80.8365,0,2019,Bhadradri Kothagudem
11549,17.4661,80.896,0,2019,Bhadradri Kothagudem
11550,17.3327,80.742,0,2019,Bhadradri Kothagudem
11551,17.1241,80.7185,0,2019,Khammam
11552,17.7621,80.7687,0,2019,Bhadradri Kothagudem
11553,17.5757,77.6608,1,2019,Sangareddy
11554,16.0762,78.5745,1,2019,Nagarkurnool
11555,16.2271,78.6776,1,2019,Nagarkurnool
11556,16.2375,78.6694,1,2019,Nagarkurnool
11557,16.2361,78.6789,0,2019,Nagarkurnool
11558,16.2285,78.668,1,2019,Nagarkurnool
11559,16.1664,77.7411,1,2019,Jogulamba Gadwal
11560,17.9483,80.3303,0,2019,Bhadradri Kothagudem
11561,17.9497,80.321,0,2019,Bhadradri Kothagudem
11562,17.8278,80.2699,0,2019,Bhadradri Kothagudem
11563,17.8903,80.2859,2,2019,Bhadradri Kothagudem
11564,17.753,80.3375,0,2019,Bhadradri Kothagudem
11565,17.8696,80.3017,1,2019,Bhadradri Kothagudem
11566,17.8682,80.311,1,2019,Bhadradri Kothagudem
11567,17.8463,80.3302,0,2019,Bhadradri Kothagudem
11568,17.779,80.2908,0,2019,Bhadradri Kothagudem
11569,17.8161,80.2871,0,2019,Bhadradri Kothagudem
11570,17.9107,80.3943,0,2019,Bhadradri Kothagudem
11571,17.9898,80.1745,0,2019,Mahabubabad
11572,16.2233,78.6609,1,2019,Nagarkurnool
11573,16.2286,78.6546,1,2019,Nagarkurnool
11574,16.2421,78.6784,1,2019,Nagarkurnool
11575,16.2406,78.6658,1,2019,Nagarkurnool
11576,16.4453,77.5554,1,2019,Narayanpet
11577,16.2217,78.6483,1,2019,Nagarkurnool
11578,19.4892,79.8906,2,2019,Komram Bheem
11579,17.7195,80.147,0,2019,Mahabubabad
11580,17.7216,80.1649,0,2019,Mahabubabad
11581,17.7175,80.2356,0,2019,Mahabubabad
11582,18.1085,80.2518,0,2019,Mulugu
11583,17.9038,80.2702,0,2019,Mahabubabad
11584,17.9501,80.2473,0,2019,Mahabubabad
11585,18.0181,80.2504,0,2019,Mulugu
11586,18.9715,78.7574,0,2019,Jagtial
11587,17.8561,80.1702,0,2019,Mahabubabad
11588,17.9558,80.2397,0,2019,Mahabubabad
11589,18.2009,80.3623,0,2019,Mulugu
11590,17.6592,80.1961,0,2019,Mahabubabad
11591,18.0477,80.6204,0,2019,Bhadradri Kothagudem
11592,18.3601,80.6404,0,2019,Mulugu
11593,18.4167,80.5501,0,2019,Mulugu
11594,18.1491,80.8373,0,2019,Bhadradri Kothagudem
11595,17.76,80.1173,0,2019,Mahabubabad
11596,17.8722,80.3537,0,2019,Bhadradri Kothagudem
11597,17.7652,80.1241,0,2019,Mahabubabad
11598,17.8437,80.3195,0,2019,Bhadradri Kothagudem
11599,18.3224,80.2613,0,2019,Mulugu
11600,17.8659,80.2991,0,2019,Bhadradri Kothagudem
11601,17.7394,79.3351,1,2019,Jangaon
11602,17.6846,80.1049,0,2019,Mahabubabad
11603,17.7512,80.1081,0,2019,Mahabubabad
11604,18.2349,80.2297,0,2019,Mulugu
11605,17.878,80.2979,0,2019,Bhadradri Kothagudem
11606,18.0823,80.0242,0,2019,Mahabubabad
11607,19.3378,78.6206,2,2019,Adilabad
11608,19.3393,78.6106,2,2019,Adilabad
11609,17.8112,80.2321,2,2019,Mahabubabad
11610,17.4811,80.8103,0,2019,Bhadradri Kothagudem
11611,17.4889,80.8156,0,2019,Bhadradri Kothagudem
11612,17.7221,80.4161,0,2019,Bhadradri Kothagudem
11613,17.9791,80.7778,0,2019,Bhadradri Kothagudem
11614,17.5765,80.8647,0,2019,Bhadradri Kothagudem
11615,17.725,80.4104,0,2019,Bhadradri Kothagudem
11616,17.7491,80.1272,0,2019,Mahabubabad
11617,17.7634,80.1238,0,2019,Mahabubabad
11618,17.6711,80.2048,0,2019,Mahabubabad
11619,17.6761,80.2311,0,2019,Mahabubabad
11620,17.6695,80.2098,0,2019,Mahabubabad
11621,17.9599,80.2625,0,2019,Mahabubabad
11622,18.6254,78.8641,0,2019,Jagtial
11623,17.9068,80.4177,0,2019,Bhadradri Kothagudem
11624,18.238,80.3459,0,2019,Mulugu
11625,18.1364,80.1646,0,2019,Mulugu
11626,18.6753,78.8158,0,2019,Jagtial
11627,17.9101,80.4123,0,2019,Bhadradri Kothagudem
11628,17.8896,80.1481,0,2019,Mahabubabad
11629,17.9567,80.2701,0,2019,Mahabubabad
11630,17.851,80.7363,0,2019,Bhadradri Kothagudem
11631,17.887,80.4434,0,2019,Bhadradri Kothagudem
11632,17.911,80.7533,2,2019,Bhadradri Kothagudem
11633,17.639,80.2071,2,2019,Bhadradri Kothagudem
11634,17.9096,80.744,2,2019,Bhadradri Kothagudem
11635,17.761,80.2872,2,2019,Bhadradri Kothagudem
11636,17.7639,80.1811,2,2019,Mahabubabad
11637,17.8164,80.7364,2,2019,Bhadradri Kothagudem
11638,17.8014,80.2456,2,2019,Mahabubabad
11639,17.8,80.2362,2,2019,Mahabubabad
11640,16.2599,78.6808,2,2019,Nagarkurnool
11641,16.2504,78.6824,2,2019,Nagarkurnool
11642,16.2083,78.8505,2,2019,Nagarkurnool
11643,16.252,78.6931,2,2019,Nagarkurnool
11644,18.124,80.7644,2,2019,Bhadradri Kothagudem
11645,18.1418,80.7557,2,2019,Bhadradri Kothagudem
11646,19.1519,79.0926,2,2019,Komram Bheem
11647,19.1504,79.0826,2,2019,Komram Bheem
11648,19.1228,79.3925,2,2019,Mancherial District
11649,18.5634,78.256,2,2019,Nizamabad
11650,19.0966,78.6008,2,2019,Nirmal
11651,19.1314,78.8936,2,2019,Mancherial District
11652,19.1086,78.8668,2,2019,Nirmal
11653,19.1101,78.8768,2,2019,Nirmal
11654,17.9599,80.2619,2,2019,Mahabubabad
11655,19.2607,78.7776,2,2019,Nirmal
11656,19.2667,78.879,2,2019,Nirmal
11657,18.0962,80.1475,0,2019,Mulugu
11658,17.0857,80.3957,0,2019,Khammam
11659,17.4923,80.6105,0,2019,Bhadradri Kothagudem
11660,18.5255,80.5164,0,2019,Mulugu
11661,17.284,80.8579,0,2019,Khammam
11662,18.5289,80.5117,0,2019,Mulugu
11663,17.9645,80.8352,0,2019,Bhadradri Kothagudem
11664,19.3016,78.7102,0,2019,Nirmal
11665,17.9831,80.3792,0,2019,Bhadradri Kothagudem
11666,19.1524,78.6176,0,2019,Nirmal
11667,18.053,80.2464,0,2019,Mulugu
11668,18.6039,78.0472,0,2019,Nizamabad
11669,18.5148,78.0295,1,2019,Nizamabad
11670,19.1413,78.6163,0,2019,Nirmal
11671,19.1409,78.6102,0,2019,Nirmal
11672,19.139,78.6251,0,2019,Nirmal
11673,18.2022,80.2797,0,2019,Mulugu
11674,17.7956,80.4079,0,2019,Bhadradri Kothagudem
11675,18.167,80.3037,0,2019,Mulugu
11676,19.2588,78.8626,0,2019,Nirmal
11677,18.8294,79.6747,0,2019,Mancherial District
11678,16.7638,79.8895,1,2019,Suryapet
11679,16.261,78.6825,1,2019,Nagarkurnool
11680,16.2593,78.6958,1,2019,Nagarkurnool
11681,16.2699,78.6971,0,2019,Nagarkurnool
11682,16.1762,78.8431,1,2019,Nagarkurnool
11683,16.1794,78.8506,1,2019,Nagarkurnool
11684,17.7701,80.0813,1,2019,Mahabubabad
11685,17.7564,80.3518,1,2019,Bhadradri Kothagudem
11686,17.7734,80.1803,0,2019,Mahabubabad
11687,17.7566,80.1274,1,2019,Mahabubabad
11688,17.6462,80.2046,1,2019,Mahabubabad
11689,17.6366,80.2059,1,2019,Mahabubabad
11690,17.4421,80.6055,0,2019,Bhadradri Kothagudem
11691,17.4406,80.5942,1,2019,Bhadradri Kothagudem
11692,17.8872,80.6511,0,2019,Bhadradri Kothagudem
11693,17.9091,80.7438,0,2019,Bhadradri Kothagudem
11694,17.0944,80.8314,0,2019,Khammam
11695,18.0088,80.4808,0,2019,Bhadradri Kothagudem
11696,18.0146,80.5273,1,2019,Bhadradri Kothagudem
11697,18.0058,80.4764,0,2019,Bhadradri Kothagudem
11698,17.7499,80.456,1,2019,Bhadradri Kothagudem
11699,17.8261,80.7386,0,2019,Bhadradri Kothagudem
11700,17.7807,80.4632,1,2019,Bhadradri Kothagudem
11701,17.736,80.5042,1,2019,Bhadradri Kothagudem
11702,17.4774,80.8005,1,2019,Bhadradri Kothagudem
11703,17.5817,80.9726,0,2019,Bhadradri Kothagudem
11704,17.6314,80.3187,1,2019,Bhadradri Kothagudem
11705,17.7356,80.5099,1,2019,Bhadradri Kothagudem
11706,17.7341,80.4986,1,2019,Bhadradri Kothagudem
11707,17.7278,80.1316,1,2019,Mahabubabad
11708,17.7446,80.1848,1,2019,Mahabubabad
11709,17.7375,80.5156,1,2019,Bhadradri Kothagudem
11710,18.0574,80.3928,1,2019,Bhadradri Kothagudem
11711,17.9563,80.4025,1,2019,Bhadradri Kothagudem
11712,17.9787,80.4222,1,2019,Bhadradri Kothagudem
11713,16.2031,78.8339,1,2019,Nagarkurnool
11714,16.1775,78.8475,1,2019,Nagarkurnool
11715,16.2658,78.6939,1,2019,Nagarkurnool
11716,16.2555,78.6859,1,2019,Nagarkurnool
11717,16.1955,78.8447,1,2019,Nagarkurnool
11718,16.1968,78.8542,1,2019,Nagarkurnool
11719,16.1865,78.8461,1,2019,Nagarkurnool
11720,16.0997,78.4871,1,2019,Nagarkurnool
11721,16.1762,78.8381,1,2019,Nagarkurnool
11722,16.2645,78.6845,1,2019,Nagarkurnool
11723,16.1087,78.4857,1,2019,Nagarkurnool
11724,16.0963,78.7323,1,2019,Nagarkurnool
11725,16.2568,78.6952,1,2019,Nagarkurnool
11726,16.5878,77.5234,1,2019,Narayanpet
11727,16.1028,78.779,1,2019,Nagarkurnool
11728,18.0521,80.1998,1,2019,Mulugu
11729,17.8609,80.2169,1,2019,Mahabubabad
11730,17.8484,80.1964,1,2019,Mahabubabad
11731,18.0526,80.279,0,2019,Mulugu
11732,17.8595,80.2059,1,2019,Mahabubabad
11733,17.8206,80.1338,1,2019,Mahabubabad
11734,17.9665,80.2527,1,2019,Mahabubabad
11735,17.855,80.3998,1,2019,Bhadradri Kothagudem
11736,18.0482,80.2455,1,2019,Mulugu
11737,18.0594,80.2555,0,2019,Mulugu
11738,17.9327,80.1452,1,2019,Mahabubabad
11739,17.7928,80.4036,1,2019,Bhadradri Kothagudem
11740,18.5196,78.5558,1,2019,Nizamabad
11741,19.255,78.8936,1,2019,Nirmal
11742,19.2778,78.863,1,2019,Nirmal
11743,18.6325,78.8517,1,2019,Jagtial
11744,19.2402,78.111,1,2019,Nirmal
11745,18.0982,80.2333,1,2019,Mulugu
11746,18.4876,77.9292,1,2019,Kamareddy
11747,19.0763,78.593,1,2019,Nirmal
11748,19.1347,78.8871,1,2019,Nirmal
11749,18.5955,78.5779,1,2019,Nizamabad
11750,19.2249,78.1329,1,2019,Nirmal
11751,18.6846,78.8236,1,2019,Jagtial
11752,18.4985,78.0718,1,2019,Kamareddy
11753,18.6723,78.6655,1,2019,Jagtial
11754,18.6958,78.5661,1,2019,Nizamabad
11755,18.5377,78.1567,1,2019,Nizamabad
11756,18.5246,78.0621,1,2019,Nizamabad
11757,18.2435,80.4126,1,2019,Mulugu
11758,18.4948,78.6453,1,2019,Rajanna Sircilla
11759,18.5105,78.5571,1,2019,Rajanna Sircilla
11760,19.2564,78.9037,1,2019,Nirmal
11761,18.5286,78.5544,1,2019,Nizamabad
11762,18.5836,78.6848,1,2019,Rajanna Sircilla
11763,18.5822,78.675,1,2019,Rajanna Sircilla
11764,18.5766,78.5668,1,2019,Nizamabad
11765,19.2389,78.1014,1,2019,Nirmal
11766,18.1627,80.3491,0,2019,Mulugu
11767,18.1703,80.3068,0,2019,Mulugu
11768,18.168,80.3138,0,2019,Mulugu
11769,18.1424,80.7421,1,2019,Bhadradri Kothagudem
11770,18.3455,80.4982,1,2019,Mulugu
11771,18.1624,80.7392,1,2019,Mulugu
11772,18.405,80.7196,0,2019,Mulugu
11773,18.5299,80.5063,1,2019,Mulugu
11774,18.5399,80.5049,1,2019,Mulugu
11775,18.3537,80.7222,0,2019,Mulugu
11776,18.5788,80.4809,1,2019,Mulugu
11777,18.349,80.6042,1,2019,Mulugu
11778,18.305,80.0338,0,2019,Mulugu
11779,18.8867,79.5668,1,2019,Mancherial District
11780,19.1683,78.3941,1,2019,Nirmal
11781,19.0707,79.1711,1,2019,Mancherial District
11782,19.1037,79.1347,1,2019,Mancherial District
11783,18.7706,79.4619,1,2019,Peddapalli
11784,18.4437,79.9905,0,2019,Jayashankar Bhupalapally
11785,18.4423,79.9795,0,2019,Jayashankar Bhupalapally
11786,19.1462,78.3679,1,2019,Nirmal
11787,19.331,78.7027,1,2019,Adilabad
11788,19.5021,79.244,1,2019,Komram Bheem
11789,19.498,79.1389,1,2019,Komram Bheem
11790,19.3504,78.6535,1,2019,Adilabad
11791,19.3479,78.7044,1,2019,Adilabad
11792,19.3491,78.6437,1,2019,Adilabad
11793,18.2134,78.0774,1,2019,Kamareddy
11794,18.341,77.8054,1,2019,Kamareddy
11795,18.0661,80.1365,1,2019,Mulugu
11796,18.0675,80.1474,1,2019,Mulugu
11797,18.0872,80.3024,0,2019,Mulugu
11798,18.5318,80.266,0,2019,Mulugu
11799,18.4379,80.4196,0,2019,Mulugu
11800,18.1306,80.331,0,2019,Mulugu
11801,18.1241,80.4362,1,2019,Mulugu
11802,18.2125,78.1538,0,2019,Kamareddy
11803,18.2057,78.1581,0,2019,Kamareddy
11804,18.2177,78.1604,0,2019,Kamareddy
11805,17.1597,79.6842,2,2019,Suryapet
11806,18.1604,80.7796,2,2019,Bhadradri Kothagudem
11807,18.0527,78.2152,2,2019,Medak
11808,17.3671,81.1566,2,2019,Bhadradri Kothagudem
11809,18.2536,80.755,1,2019,Mulugu
11810,18.2523,80.7456,1,2019,Mulugu
11811,17.6891,80.2271,1,2019,Mahabubabad
11812,17.6452,80.24,1,2019,Bhadradri Kothagudem
11813,17.6362,80.2415,0,2019,Bhadradri Kothagudem
11814,17.3305,80.8666,1,2019,Khammam
11815,17.3292,80.8573,1,2019,Khammam
11816,17.3394,80.8652,1,2019,Khammam
11817,17.3381,80.8559,1,2019,Khammam
11818,18.1225,80.4865,0,2019,Bhadradri Kothagudem
11819,18.1123,80.4786,0,2019,Bhadradri Kothagudem
11820,18.1136,80.4879,0,2019,Bhadradri Kothagudem
11821,18.057,80.5408,1,2019,Bhadradri Kothagudem
11822,18.3701,80.6,0,2019,Mulugu
11823,18.3072,80.6166,0,2019,Mulugu
11824,18.2657,80.648,1,2019,Mulugu
11825,17.509,80.4459,1,2019,Khammam
11826,18.1662,80.7277,0,2019,Mulugu
11827,18.1612,80.7571,1,2019,Mulugu
11828,18.1626,80.7664,1,2019,Bhadradri Kothagudem
11829,18.5659,80.4895,1,2019,Mulugu
11830,18.0886,80.3774,0,2019,Mulugu
11831,18.343,77.9191,1,2019,Kamareddy
11832,18.3319,77.6001,1,2019,Kamareddy
11833,18.2684,77.9726,1,2019,Kamareddy
11834,17.875,80.1755,0,2019,Mahabubabad
11835,17.9618,80.2602,1,2019,Mahabubabad
11836,17.9392,80.1682,1,2019,Mahabubabad
11837,18.4613,78.4871,1,2019,Nizamabad
11838,18.5536,78.675,1,2019,Rajanna Sircilla
11839,18.5705,78.6618,1,2019,Rajanna Sircilla
11840,18.3164,80.2999,0,2019,Mulugu
11841,18.3178,80.3092,0,2019,Mulugu
11842,18.3245,80.3559,1,2019,Mulugu
11843,18.3075,80.3013,0,2019,Mulugu
11844,18.6243,78.7663,1,2019,Rajanna Sircilla
11845,18.3812,78.0359,1,2019,Kamareddy
11846,17.9783,80.248,1,2019,Mahabubabad
11847,18.1667,80.3393,0,2019,Mulugu
11848,17.9796,80.2574,1,2019,Mahabubabad
11849,18.4182,80.363,1,2019,Mulugu
11850,18.3682,80.3328,0,2019,Mulugu
11851,17.4769,80.7933,0,2019,Bhadradri Kothagudem
11852,17.707,80.2243,1,2019,Mahabubabad
11853,17.3714,81.1551,0,2019,Bhadradri Kothagudem
11854,17.6795,80.2861,1,2019,Bhadradri Kothagudem
11855,18.5654,80.4226,1,2019,Mulugu
11856,18.3295,80.1283,0,2019,Mulugu
11857,18.3308,80.1377,0,2019,Mulugu
11858,18.2769,80.1531,1,2019,Mulugu
11859,18.1637,80.4448,0,2019,Mulugu
11860,17.7706,80.1501,0,2019,Mahabubabad
11861,18.4374,79.5464,0,2019,Peddapalli
11862,18.436,79.5369,0,2019,Peddapalli
11863,18.2267,80.2474,0,2019,Mulugu
11864,18.2143,80.2264,0,2019,Mulugu
11865,18.2763,80.086,0,2019,Mulugu
11866,18.076,80.1018,1,2019,Mahabubabad
11867,18.0134,79.987,1,2019,Warangal
11868,17.7795,80.1487,0,2019,Mahabubabad
11869,17.7617,80.1515,0,2019,Mahabubabad
11870,17.772,80.1595,0,2019,Mahabubabad
11871,17.7809,80.158,0,2019,Mahabubabad
11872,18.3618,80.0366,0,2019,Mulugu
11873,19.1637,79.1594,1,2019,Komram Bheem
11874,19.4239,79.9245,1,2019,Komram Bheem
11875,19.1868,78.8883,0,2019,Nirmal
11876,19.1883,78.8982,0,2019,Nirmal
11877,19.0803,78.7286,1,2019,Nirmal
11878,19.0788,78.7186,1,2019,Nirmal
11879,19.2476,78.7391,1,2019,Nirmal
11880,18.9186,79.8742,1,2019,Mancherial District
11881,19.3198,78.5916,1,2019,Adilabad
11882,18.3116,80.3124,0,2019,Mulugu
11883,19.0175,78.8046,0,2019,Jagtial
11884,18.0288,78.4508,1,2019,Medak
11885,18.2903,80.3296,0,2019,Mulugu
11886,17.5293,80.8316,0,2019,Bhadradri Kothagudem
11887,17.7334,80.5025,0,2019,Bhadradri Kothagudem
11888,19.3403,78.6638,0,2019,Adilabad
11889,18.4386,79.9128,0,2019,Jayashankar Bhupalapally
11890,17.3148,80.8405,0,2019,Khammam
11891,16.1152,78.6335,0,2019,Nagarkurnool
11892,17.3773,78.4591,2,2019,Hyderabad
11893,19.8449,78.3492,0,2019,Adilabad
11894,17.3195,81.1169,2,2019,Khammam
11895,17.3213,81.1057,2,2019,Khammam
11896,18.1227,80.5261,0,2019,Mulugu
11897,17.227,80.9927,2,2019,Bhadradri Kothagudem
11898,17.5034,77.7268,1,2019,Vikarabad
11899,17.9125,77.6988,1,2019,Sangareddy
11900,18.2985,80.0544,0,2019,Mulugu
11901,17.4663,80.8917,2,2019,Bhadradri Kothagudem
11902,17.3317,77.6326,2,2019,Vikarabad
11903,17.4084,80.8224,0,2019,Bhadradri Kothagudem
11904,17.3712,81.1415,0,2019,Bhadradri Kothagudem
11905,18.4938,80.2666,0,2019,Mulugu
11906,17.3243,80.8407,0,2019,Khammam
11907,17.8477,80.701,1,2019,Bhadradri Kothagudem
11908,17.7993,80.005,1,2019,Mahabubabad
11909,17.4841,80.7296,1,2019,Bhadradri Kothagudem
11910,16.1259,77.5633,1,2019,Jogulamba Gadwal
11911,16.1243,77.5532,1,2019,Jogulamba Gadwal
11912,17.9902,80.2572,1,2019,Mahabubabad
11913,18.0289,80.202,1,2019,Mulugu
11914,18.0278,80.2614,1,2019,Mulugu
11915,18.0057,80.2351,1,2019,Mahabubabad
11916,19.1083,78.8444,1,2019,Nirmal
11917,19.1172,78.843,1,2019,Nirmal
11918,19.0816,78.5317,1,2019,Nirmal
11919,19.1685,79.0011,1,2019,Mancherial District
11920,19.1431,78.8227,1,2019,Nirmal
11921,18.41,80.2983,1,2019,Mulugu
11922,18.3969,80.2703,1,2019,Mulugu
11923,18.4009,80.2997,1,2019,Mulugu
11924,18.3802,80.3528,1,2019,Mulugu
11925,19.2327,78.8755,1,2019,Nirmal
11926,18.8354,78.5456,1,2019,Jagtial
11927,18.3044,80.3299,1,2019,Mulugu
11928,18.3149,80.3383,1,2019,Mulugu
11929,18.488,80.2599,1,2019,Mulugu
11930,18.5724,80.1419,1,2019,Jayashankar Bhupalapally
11931,18.6389,80.1549,1,2019,Jayashankar Bhupalapally
11932,18.5711,80.1322,1,2019,Jayashankar Bhupalapally
11933,18.4867,80.2501,1,2019,Mulugu
11934,18.3131,80.6007,1,2019,Mulugu
11935,18.3299,80.517,1,2019,Mulugu
11936,18.3286,80.5071,1,2019,Mulugu
11937,18.3886,80.6239,1,2019,Mulugu
11938,18.3899,80.6339,0,2019,Mulugu
11939,19.4566,79.8851,1,2019,Komram Bheem
11940,19.2339,79.8723,1,2019,Komram Bheem
11941,18.5121,78.3533,1,2019,Nizamabad
11942,18.4158,80.0037,1,2019,Jayashankar Bhupalapally
11943,18.5135,78.3627,1,2019,Nizamabad
11944,18.2483,80.2587,1,2019,Mulugu
11945,18.4236,79.9927,1,2019,Jayashankar Bhupalapally
11946,19.3587,79.6436,1,2019,Komram Bheem
11947,19.3574,79.6341,1,2019,Komram Bheem
11948,18.6434,80.2775,0,2019,Jayashankar Bhupalapally
11949,18.5902,79.6223,0,2019,Peddapalli
11950,17.5352,80.835,0,2019,Bhadradri Kothagudem
11951,17.6691,80.3869,1,2019,Bhadradri Kothagudem
11952,17.4916,80.7318,0,2019,Bhadradri Kothagudem
11953,18.6499,79.9847,1,2019,Jayashankar Bhupalapally
11954,18.0524,80.1089,1,2019,Mahabubabad
11955,18.658,80.099,1,2019,Jayashankar Bhupalapally
11956,18.3568,80.0004,1,2019,Mulugu
11957,18.3648,80.0519,1,2019,Mulugu
11958,18.2523,80.2091,1,2019,Mulugu
11959,17.8537,80.6875,0,2019,Bhadradri Kothagudem
11960,18.0572,80.1397,1,2019,Mulugu
11961,18.0556,80.1294,1,2019,Mahabubabad
11962,18.054,80.1191,1,2019,Mahabubabad
